Type,Date,Time,Latitude,Longitude,Datetime,hour,is_night,crime_weight,time_weight,risk_score
Attempted Murder,22/11/2017,22:30,12.9007131600848,77.5651239475589,2017-11-22 22:30:00,22,1,1.0,1.5,1.5
Attempted Murder,27/11/2017,21:00,12.9079107980595,77.5667368067783,2017-11-27 21:00:00,21,1,1.0,1.5,1.5
Attempted Murder,13/03/2018,18:00,12.9135166186977,77.5670477005948,2018-03-13 18:00:00,18,0,1.0,1.0,1.0
Attempted Murder,29/05/2018,19:00,12.9008927627643,77.5698813716385,2018-05-29 19:00:00,19,1,1.0,1.5,1.5
Attempted Murder,18/06/2018,14:00,12.9043309015663,77.5684681501214,2018-06-18 14:00:00,14,0,1.0,1.0,1.0
Attempted Murder,26/06/2018,15:00,12.9151436819703,77.5694191266274,2018-06-26 15:00:00,15,0,1.0,1.0,1.0
Attempted Murder,9/7/2018,14:00,12.9023385605328,77.5653252772123,2018-07-09 14:00:00,14,0,1.0,1.0,1.0
Attempted Murder,18/07/2018,23:00,12.8982364488419,77.5694762090069,2018-07-18 23:00:00,23,1,1.0,1.5,1.5
Attempted Murder,5/9/2020,21:00,12.9050964485764,77.571337000055,2020-09-05 21:00:00,21,1,1.0,1.5,1.5
Attempted Murder,3/11/2018,18:00,12.9061712471247,77.5698458437946,2018-11-03 18:00:00,18,0,1.0,1.0,1.0
Attempted Murder,7/12/2018,23:30,12.9135166186977,77.5670477005948,2018-12-07 23:30:00,23,1,1.0,1.5,1.5
Attempted Murder,29/01/2019,22:30,12.896847554625,77.5674809920983,2019-01-29 22:30:00,22,1,1.0,1.5,1.5
Attempted Murder,17/08/2019,22:30,12.8979064683143,77.5594980995282,2019-08-17 22:30:00,22,1,1.0,1.5,1.5
Attempted Murder,8/9/2019,13:30,12.8914388215753,77.5645044225484,2019-09-08 13:30:00,13,0,1.0,1.0,1.0
Attempted Murder,9/9/2015,5:00,12.931754,77.539058,2015-09-09 05:00:00,5,1,1.0,1.5,1.5
Attempted Murder,2/6/2016,8:00,12.937792,77.537268,2016-06-02 08:00:00,8,0,1.0,1.0,1.0
Attempted Murder,1/1/2016,11:30,12.939647,77.552168,2016-01-01 11:30:00,11,0,1.0,1.0,1.0
Attempted Murder,12/3/2016,16:00,12.943851,77.548762,2016-03-12 16:00:00,16,0,1.0,1.0,1.0
Attempted Murder,3/11/2016,22:30,12.939585,77.544317,2016-11-03 22:30:00,22,1,1.0,1.5,1.5
Attempted Murder,10/11/2016,22:15,12.933474,77.543107,2016-11-10 22:15:00,22,1,1.0,1.5,1.5
Attempted Murder,12/5/2016,11:30,12.930897,77.53865,2016-05-12 11:30:00,11,0,1.0,1.0,1.0
Attempted Murder,5/3/2017,19:00,12.939647,77.552168,2017-03-05 19:00:00,19,1,1.0,1.5,1.5
Attempted Murder,7/12/2017,20:30,12.936892,77.551396,2017-12-07 20:30:00,20,1,1.0,1.5,1.5
Attempted Murder,1/12/2018,22:00,12.93586,77.54388,2018-12-01 22:00:00,22,1,1.0,1.5,1.5
Attempted Murder,10/12/2019,22:00,12.940715,77.545315,2019-12-10 22:00:00,22,1,1.0,1.5,1.5
Attempted Murder,30/05/2016,1:30,12.94953,77.56316,2016-05-30 01:30:00,1,1,1.0,1.5,1.5
Attempted Murder,20/03/2017,9:00,12.94953,77.56316,2017-03-20 09:00:00,9,0,1.0,1.0,1.0
Attempted Murder,12/3/2018,21:30,12.951433,77.567242,2018-03-12 21:30:00,21,1,1.0,1.5,1.5
Attempted Murder,16/03/2018,15:00,12.953511,77.559792,2018-03-16 15:00:00,15,0,1.0,1.0,1.0
Attempted Murder,10/4/2018,10:30,12.95046684,77.5643001,2018-04-10 10:30:00,10,0,1.0,1.0,1.0
Attempted Murder,6/6/2018,19:00,12.948701,77.559813,2018-06-06 19:00:00,19,1,1.0,1.5,1.5
Attempted Murder,18/06/2019,11:30,12.95014,77.5604,2019-06-18 11:30:00,11,0,1.0,1.0,1.0
Attempted Murder,17/07/2019,21:30,12.94968,77.56202,2019-07-17 21:30:00,21,1,1.0,1.5,1.5
Attempted Murder,20/09/2019,2:40,12.94827,77.55944,2019-09-20 02:40:00,2,1,1.0,1.5,1.5
Attempted Murder,14/11/2019,22:30,12.94951,77.56312,2019-11-14 22:30:00,22,1,1.0,1.5,1.5
Attempted Murder,22/11/2019,12:30,12.94953,77.56316,2019-11-22 12:30:00,12,0,1.0,1.0,1.0
Attempted Murder,2/12/2019,23:00,12.94953,77.56316,2019-12-02 23:00:00,23,1,1.0,1.5,1.5
Attempted Murder,24/08/2017,16:00,12.9533,77.57242,2017-08-24 16:00:00,16,0,1.0,1.0,1.0
Attempted Murder,29/09/2019,19:00,12.948775,77.572542,2019-09-29 19:00:00,19,1,1.0,1.5,1.5
Attempted Murder,10/9/2017,4:3,12.951456020309,77.5799156304629,2017-09-10 04:03:00,4,1,1.0,1.5,1.5
Attempted Murder,3/11/2017,19:3,12.9537220810801,77.5757708482381,2017-11-03 19:03:00,19,1,1.0,1.5,1.5
Attempted Murder,4/1/2015,15:15,12.9394,77.5543,2015-01-04 15:15:00,15,0,1.0,1.0,1.0
Attempted Murder,16/01/2015,12:15,12.9365,77.556,2015-01-16 12:15:00,12,0,1.0,1.0,1.0
Attempted Murder,2/2/2015,17:00,12.5614,77.3305,2015-02-02 17:00:00,17,0,1.0,1.0,1.0
Attempted Murder,25/03/2015,18:00,12.5638,77.3316,2015-03-25 18:00:00,18,0,1.0,1.0,1.0
Attempted Murder,28/04/2015,2:30,12.565,77.3633,2015-04-28 02:30:00,2,1,1.0,1.5,1.5
Attempted Murder,2/6/2015,21:00,12.5648,77.3348,2015-06-02 21:00:00,21,1,1.0,1.5,1.5
Attempted Murder,19/09/2015,18:30,12.5629,77.3313,2015-09-19 18:30:00,18,0,1.0,1.0,1.0
Attempted Murder,18/07/2016,12:15,12.5653,77.3319,2016-07-18 12:15:00,12,0,1.0,1.0,1.0
Attempted Murder,9/9/2016,9:50,12.561,77.3317,2016-09-09 09:50:00,9,0,1.0,1.0,1.0
Attempted Murder,27/10/2016,13:30,12.5626,77.3327,2016-10-27 13:30:00,13,0,1.0,1.0,1.0
Attempted Murder,10/2/2017,8:45,12.9324412,77.564925,2017-02-10 08:45:00,8,0,1.0,1.0,1.0
Attempted Murder,1/5/2017,21:30,12.5641,77.3316,2017-05-01 21:30:00,21,1,1.0,1.5,1.5
Attempted Murder,6/7/2017,11:15,12.5658,77.334,2017-07-06 11:15:00,11,0,1.0,1.0,1.0
Attempted Murder,18/07/2017,18:30,12.5631,77.3315,2017-07-18 18:30:00,18,0,1.0,1.0,1.0
Attempted Murder,5/2/2017,22:00,12.5546,77.3403,2017-02-05 22:00:00,22,1,1.0,1.5,1.5
Attempted Murder,14/07/2018,23:40,12.5643,77.3331,2018-07-14 23:40:00,23,1,1.0,1.5,1.5
Attempted Murder,4/2/2019,12:30,12.5629,77.3454,2019-02-04 12:30:00,12,0,1.0,1.0,1.0
Attempted Murder,4/4/2019,21:15,12.5649,77.3492,2019-04-04 21:15:00,21,1,1.0,1.5,1.5
Attempted Murder,30/04/2019,12:30,12.5668,77.3323,2019-04-30 12:30:00,12,0,1.0,1.0,1.0
Attempted Murder,31/12/2019,12:15,12.5654,77.3309,2019-12-31 12:15:00,12,0,1.0,1.0,1.0
Robbery,9/1/2015,15:15,12.914562,77.58467,2015-01-09 15:15:00,15,0,4.0,1.0,4.0
Robbery,18/02/2015,13:00,12.912566,77.58986,2015-02-18 13:00:00,13,0,4.0,1.0,4.0
Robbery,25/02/2015,13:30,12.91802,77.58833,2015-02-25 13:30:00,13,0,4.0,1.0,4.0
Robbery,14/05/2015,0:05,12.554512,77,2015-05-14 00:05:00,0,1,4.0,1.5,6.0
Robbery,5/7/2015,3:40,12.932946,77.58386,2015-07-05 03:40:00,3,1,4.0,1.5,6.0
Robbery,2/11/2015,9:45,12.915644,77.56456,2015-11-02 09:45:00,9,0,4.0,1.0,4.0
Robbery,7/2/2016,20:45,12.97194,77.59369,2016-02-07 20:45:00,20,1,4.0,1.5,6.0
Robbery,29/02/2016,11:00,12.932554,77.589451,2016-02-29 11:00:00,11,0,4.0,1.0,4.0
Robbery,7/4/2016,20:15,12.933705,77.5787847,2016-04-07 20:15:00,20,1,4.0,1.5,6.0
Robbery,9/9/2016,20:15,12.96557,77.60625,2016-09-09 20:15:00,20,1,4.0,1.5,6.0
Robbery,19/09/2016,23:30,12.916148,77.58543,2016-09-19 23:30:00,23,1,4.0,1.5,6.0
Robbery,9/10/2016,22:00,12.922512,77.588537,2016-10-09 22:00:00,22,1,4.0,1.5,6.0
Robbery,26/10/2016,21:00,12.97194,77.59369,2016-10-26 21:00:00,21,1,4.0,1.5,6.0
Robbery,26/10/2016,16:30,12.97194,77.59369,2016-10-26 16:30:00,16,0,4.0,1.0,4.0
Robbery,22/11/2016,9:15,12.922517,77.58415,2016-11-22 09:15:00,9,0,4.0,1.0,4.0
Robbery,29/11/2016,21:35,12.929273,77.582423,2016-11-29 21:35:00,21,1,4.0,1.5,6.0
Robbery,2/12/2016,0:30,12.922918,77.58598,2016-12-02 00:30:00,0,1,4.0,1.5,6.0
Robbery,9/12/2016,20:00,12.96557,77.60625,2016-12-09 20:00:00,20,1,4.0,1.5,6.0
Robbery,18/12/2016,14:00,12.929273,77.58242,2016-12-18 14:00:00,14,0,4.0,1.0,4.0
Robbery,26/12/2016,10:30,12.929273,77.58242,2016-12-26 10:30:00,10,0,4.0,1.0,4.0
Robbery,27/03/2017,12:30,12.924709,77.589568,2017-03-27 12:30:00,12,0,4.0,1.0,4.0
Robbery,21/04/2017,10:40,12.920751,77.574677,2017-04-21 10:40:00,10,0,4.0,1.0,4.0
Robbery,21/04/2017,16:30,12.91113,77.572982,2017-04-21 16:30:00,16,0,4.0,1.0,4.0
Robbery,25/07/2017,9:00,12.920042,77.583575,2017-07-25 09:00:00,9,0,4.0,1.0,4.0
Robbery,28/07/2017,23:30,12.933466,77.584554,2017-07-28 23:30:00,23,1,4.0,1.5,6.0
Robbery,28/08/2017,14:30,12.923436,77.583712,2017-08-28 14:30:00,14,0,4.0,1.0,4.0
Robbery,12/9/2017,12:10,12.921507,77.580242,2017-09-12 12:10:00,12,0,4.0,1.0,4.0
Robbery,20/09/2017,11:30,12.929507,77.580123,2017-09-20 11:30:00,11,0,4.0,1.0,4.0
Robbery,30/10/2017,22:30,12.933196,77.583949,2017-10-30 22:30:00,22,1,4.0,1.5,6.0
Robbery,8/11/2017,13:15,12.937057,77.579642,2017-11-08 13:15:00,13,0,4.0,1.0,4.0
Robbery,14/11/2017,20:45,12.926539,77.580657,2017-11-14 20:45:00,20,1,4.0,1.5,6.0
Robbery,14/11/2017,21:15,12.927594,77.587401,2017-11-14 21:15:00,21,1,4.0,1.5,6.0
Robbery,16/11/2017,10:00,12.924444,77.58544,2017-11-16 10:00:00,10,0,4.0,1.0,4.0
Robbery,17/11/2017,3:15,12.919213,77.589206,2017-11-17 03:15:00,3,1,4.0,1.5,6.0
Robbery,1/12/2017,20:45,12.917612,77.57555,2017-12-01 20:45:00,20,1,4.0,1.5,6.0
Robbery,20/02/2018,23:10,12.926114,77.584636,2018-02-20 23:10:00,23,1,4.0,1.5,6.0
Robbery,2/3/2018,19:50,12.91996,77.577755,2018-03-02 19:50:00,19,1,4.0,1.5,6.0
Robbery,6/4/2018,20:00,12.932965,77.583821,2018-04-06 20:00:00,20,1,4.0,1.5,6.0
Robbery,7/4/2018,0:10,12.922168,77.575662,2018-04-07 00:10:00,0,1,4.0,1.5,6.0
Robbery,14/04/2018,1:15,12.936028,77.581004,2018-04-14 01:15:00,1,1,4.0,1.5,6.0
Robbery,16/04/2018,9:30,12.91802,77.588333,2018-04-16 09:30:00,9,0,4.0,1.0,4.0
Robbery,23/04/2018,0:15,12.918903,77.579729,2018-04-23 00:15:00,0,1,4.0,1.5,6.0
Robbery,26/04/2018,22:30,12.926314,7.579646,2018-04-26 22:30:00,22,1,4.0,1.5,6.0
Robbery,8/6/2018,22:00,12.936564,77.579101,2018-06-08 22:00:00,22,1,4.0,1.5,6.0
Robbery,27/06/2018,0:30,12.919622,77.576159,2018-06-27 00:30:00,0,1,4.0,1.5,6.0
Robbery,3/8/2018,12:00,12.922461,77.589067,2018-08-03 12:00:00,12,0,4.0,1.0,4.0
Robbery,19/08/2018,14:15,12.919946,77.580174,2018-08-19 14:15:00,14,0,4.0,1.0,4.0
Robbery,24/10/2018,2:00,12.91795,77.588783,2018-10-24 02:00:00,2,1,4.0,1.5,6.0
Robbery,11/11/2018,16:30,12.917777,77.58849,2018-11-11 16:30:00,16,0,4.0,1.0,4.0
Robbery,6/12/2018,14:00,12.91691,77.5857,2018-12-06 14:00:00,14,0,4.0,1.0,4.0
Robbery,7/12/2018,20:10,12.94391,77.5656,2018-12-07 20:10:00,20,1,4.0,1.5,6.0
Robbery,9/1/2019,11:45,12.91925,77.57409,2019-01-09 11:45:00,11,0,4.0,1.0,4.0
Robbery,10/1/2019,13:45,12.920789,77.584152,2019-01-10 13:45:00,13,0,4.0,1.0,4.0
Robbery,22/02/2019,14:15,12.9218,77.58027,2019-02-22 14:15:00,14,0,4.0,1.0,4.0
Robbery,10/6/2019,12:30,12.89658,77.58865,2019-06-10 12:30:00,12,0,4.0,1.0,4.0
Robbery,15/06/2019,12:10,12.937897,77.589756,2019-06-15 12:10:00,12,0,4.0,1.0,4.0
Robbery,22/06/2019,20:45,12.935478,77.586977,2019-06-22 20:45:00,20,1,4.0,1.5,6.0
Robbery,24/06/2019,20:45,12.913208,77.646289,2019-06-24 20:45:00,20,1,4.0,1.5,6.0
Robbery,10/8/2019,22:30,12.91984,77.57982,2019-08-10 22:30:00,22,1,4.0,1.5,6.0
Robbery,9/9/2019,14:45,12.88411,77.49496,2019-09-09 14:45:00,14,0,4.0,1.0,4.0
Robbery,4/10/2019,14:00,13.12876,80.23122,2019-10-04 14:00:00,14,0,4.0,1.0,4.0
Robbery,10/10/2019,0:45,12.93131,77.55262,2019-10-10 00:45:00,0,1,4.0,1.5,6.0
Robbery,30/12/2019,13:00,12.28657,76.63203,2019-12-30 13:00:00,13,0,4.0,1.0,4.0
Robbery,20/03/2015,22:30,12.9164781,77.5877546,2015-03-20 22:30:00,22,1,4.0,1.5,6.0
Robbery,22/06/2015,15:20,12.9113469,77.5934304,2015-06-22 15:20:00,15,0,4.0,1.0,4.0
Robbery,6/7/2015,16:20,12.8136962,77.587486,2015-07-06 16:20:00,16,0,4.0,1.0,4.0
Robbery,7/7/2015,9:10,12.9155917,77.5770282,2015-07-07 09:10:00,9,0,4.0,1.0,4.0
Robbery,10/7/2015,16:30,12.8893536,77.5463813,2015-07-10 16:30:00,16,0,4.0,1.0,4.0
Robbery,11/8/2015,2:30,12.911969,77.5861441,2015-08-11 02:30:00,2,1,4.0,1.5,6.0
Robbery,14/08/2015,20:00,12.9163635,77.5902451,2015-08-14 20:00:00,20,1,4.0,1.5,6.0
Robbery,29/09/2015,16:00,12.9081752,77.5982283,2015-09-29 16:00:00,16,0,4.0,1.0,4.0
Robbery,2/1/2016,9:15,12.9048333,77.5789134,2016-01-02 09:15:00,9,0,4.0,1.0,4.0
Robbery,27/02/2016,11:30,12.9126892,77.5892209,2016-02-27 11:30:00,11,0,4.0,1.0,4.0
Robbery,31/03/2016,15:00,12.9016312,77.5710152,2016-03-31 15:00:00,15,0,4.0,1.0,4.0
Robbery,11/4/2016,2:15,12.9164782,77.5901863,2016-04-11 02:15:00,2,1,4.0,1.5,6.0
Robbery,2/5/2016,22:35,12.9165042,77.5836202,2016-05-02 22:35:00,22,1,4.0,1.5,6.0
Robbery,8/5/2016,3:30,12.9160929,77.5835311,2016-05-08 03:30:00,3,1,4.0,1.5,6.0
Robbery,2/6/2016,17:35,12.9064281,77.5923107,2016-06-02 17:35:00,17,0,4.0,1.0,4.0
Robbery,9/6/2016,19:30,12.9138583,77.5843258,2016-06-09 19:30:00,19,1,4.0,1.5,6.0
Robbery,23/06/2016,12:45,12.9164782,77.5901863,2016-06-23 12:45:00,12,0,4.0,1.0,4.0
Robbery,15/07/2016,19:30,12.9105691,77.5737605,2016-07-15 19:30:00,19,1,4.0,1.5,6.0
Robbery,18/07/2016,16:35,12.9152662,77.5844226,2016-07-18 16:35:00,16,0,4.0,1.0,4.0
Robbery,30/07/2016,6:15,12.9116237,77.5965099,2016-07-30 06:15:00,6,0,4.0,1.0,4.0
Robbery,24/08/2016,12:30,12.9116497,77.5899438,2016-08-24 12:30:00,12,0,4.0,1.0,4.0
Robbery,1/9/2016,12:30,12.9170307,77.5682909,2016-09-01 12:30:00,12,0,4.0,1.0,4.0
Robbery,10/9/2016,2:05,12.9117957,77.5826913,2016-09-10 02:05:00,2,1,4.0,1.5,6.0
Robbery,13/10/2016,14:30,12.9047516,77.5859256,2016-10-13 14:30:00,14,0,4.0,1.0,4.0
Robbery,18/10/2016,7:45,12.9080001,77.5989745,2016-10-18 07:45:00,7,0,4.0,1.0,4.0
Robbery,19/10/2016,21:00,12.9134896,77.5767334,2016-10-19 21:00:00,21,1,4.0,1.5,6.0
Robbery,19/10/2016,21:00,12.9087019,77.5877553,2016-10-19 21:00:00,21,1,4.0,1.5,6.0
Robbery,20/10/2016,3:10,12.9151204,77.5837865,2016-10-20 03:10:00,3,1,4.0,1.5,6.0
Robbery,22/12/2016,0:30,12.9166068,77.5773499,2016-12-22 00:30:00,0,1,4.0,1.5,6.0
Robbery,10/2/2017,11:40,12.9094322,77.5706543,2017-02-10 11:40:00,11,0,4.0,1.0,4.0
Robbery,28/03/2017,13:32,12.9168638,77.5832552,2017-03-28 13:32:00,13,0,4.0,1.0,4.0
Robbery,5/6/2017,13:00,12.906925,77.5842211,2017-06-05 13:00:00,13,0,4.0,1.0,4.0
Robbery,30/07/2017,17:00,12.9174342,77.5735833,2017-07-30 17:00:00,17,0,4.0,1.0,4.0
Robbery,4/9/2017,9:30,12.9174602,77.5670172,2017-09-04 09:30:00,9,0,4.0,1.0,4.0
Robbery,20/09/2017,14:00,12.9064191,77.5945086,2017-09-20 14:00:00,14,0,4.0,1.0,4.0
Robbery,2/10/2017,10:30,12.9142916,77.5909833,2017-10-02 10:30:00,10,0,4.0,1.0,4.0
Robbery,21/01/2018,9:00,12.9103454,77.5902119,2018-01-21 09:00:00,9,0,4.0,1.0,4.0
Chain Snatching,15/09/2017,20:30,12.94898752,77.56995676,2017-09-15 20:30:00,20,1,1.0,1.5,1.5
Chain Snatching,4/5/2018,22:00,12.9556,77.56883,2018-05-04 22:00:00,22,1,1.0,1.5,1.5
Chain Snatching,6/1/2015,15:30,12.9486433,77.57586657,2015-01-06 15:30:00,15,0,1.0,1.0,1.0
Chain Snatching,8/7/2016,10:30,12.96020902,77.57035056,2016-07-08 10:30:00,10,0,1.0,1.0,1.0
Chain Snatching,11/6/2017,9:15,12.9527423802776,77.5763878294634,2017-06-11 09:15:00,9,0,1.0,1.0,1.0
Chain Snatching,12/3/2019,17:30,12.9579316,77.56937036,2019-03-12 17:30:00,17,0,1.0,1.0,1.0
Chain Snatching,1/6/2015,15:30,12.564415,77.333533,2015-06-01 15:30:00,15,0,1.0,1.0,1.0
Chain Snatching,10/1/2015,12:30,12.93965,77.55687,2015-01-10 12:30:00,12,0,1.0,1.0,1.0
Chain Snatching,10/2/2015,20:45,12.94464,77.56029,2015-02-10 20:45:00,20,1,1.0,1.5,1.5
Chain Snatching,11/4/2015,11:30,12.94305,77.5541,2015-04-11 11:30:00,11,0,1.0,1.0,1.0
Chain Snatching,1/8/2016,21:30,12.942041,77.561018,2016-08-01 21:30:00,21,1,1.0,1.5,1.5
Chain Snatching,1/8/2017,15:00,12.943552,77.550541,2017-08-01 15:00:00,15,0,1.0,1.0,1.0
Chain Snatching,4/1/2017,11:00,12.935795,77.656466,2017-01-04 11:00:00,11,0,1.0,1.0,1.0
Chain Snatching,5/2/2017,15:30,12.929073,77.570739,2017-02-05 15:30:00,15,0,1.0,1.0,1.0
Chain Snatching,7/10/2017,23:00,12.942216,77.554679,2017-10-07 23:00:00,23,1,1.0,1.5,1.5
Chain Snatching,12/11/2017,22:30,12.944505,77.561971,2017-11-12 22:30:00,22,1,1.0,1.5,1.5
Chain Snatching,7/9/2018,6:30,12.94619,77.55094,2018-09-07 06:30:00,6,0,1.0,1.0,1.0
Chain Snatching,9/5/2018,19:40,12.94354,77.56295,2018-05-09 19:40:00,19,1,1.0,1.5,1.5
Chain Snatching,9/9/2018,22:00,12.942063,77.559585,2018-09-09 22:00:00,22,1,1.0,1.5,1.5
Chain Snatching,1/10/2019,21:45,12.94285,77.56216,2019-10-01 21:45:00,21,1,1.0,1.5,1.5
Chain Snatching,1/10/2019,23:30,12.94519,77.55699,2019-10-01 23:30:00,23,1,1.0,1.5,1.5
Chain Snatching,2/3/2019,20:15,12.935247,77.554545,2019-03-02 20:15:00,20,1,1.0,1.5,1.5
Chain Snatching,9/10/2019,16:00,12.94551,7756466,2019-10-09 16:00:00,16,0,1.0,1.0,1.0
Chain Snatching,12/3/2019,18:30,12.944193,77.556826,2019-03-12 18:30:00,18,0,1.0,1.0,1.0
Chain Snatching,12/9/2019,12:00,12.93912,77.55505,2019-09-12 12:00:00,12,0,1.0,1.0,1.0
Robbery,28/01/2018,17:10,12.9217529,77.5825697,2018-01-28 17:10:00,17,0,4.0,1.0,4.0
Robbery,29/01/2018,22:00,12.9116237,77.5965099,2018-01-29 22:00:00,22,1,4.0,1.5,6.0
Robbery,24/02/2018,9:30,12.9105119,77.5928196,2018-02-24 09:30:00,9,0,4.0,1.0,4.0
Robbery,7/3/2018,12:00,12.9074749,77.5904753,2018-03-07 12:00:00,12,0,4.0,1.0,4.0
Robbery,24/03/2018,16:00,12.9296592,77.5521606,2018-03-24 16:00:00,16,0,4.0,1.0,4.0
Robbery,11/5/2018,22:00,12.9094322,77.5706543,2018-05-11 22:00:00,22,1,4.0,1.5,6.0
Robbery,12/7/2018,21:10,12.9159395,77.5922482,2018-07-12 21:10:00,21,1,4.0,1.5,6.0
Robbery,29/07/2018,5:30,12.9106658,77.5759798,2018-07-29 05:30:00,5,1,4.0,1.5,6.0
Robbery,9/8/2018,16:00,12.9169723,77.5901235,2018-08-09 16:00:00,16,0,4.0,1.0,4.0
Robbery,1/2/2019,22:55,12.9075378,77.5842326,2019-02-01 22:55:00,22,1,4.0,1.5,6.0
Robbery,12/3/2019,16:30,12.9162687,77.5893259,2019-03-12 16:30:00,16,0,4.0,1.0,4.0
Robbery,6/4/2019,4:15,12.9142916,77.5909833,2019-04-06 04:15:00,4,1,4.0,1.5,6.0
Robbery,17/05/2019,15:30,12.9069002,77.592889,2019-05-17 15:30:00,15,0,4.0,1.0,4.0
Robbery,13/06/2019,19:00,12.9146676,77.5876323,2019-06-13 19:00:00,19,1,4.0,1.5,6.0
Robbery,14/11/2019,18:30,12.9166559,77.5836937,2019-11-14 18:30:00,18,0,4.0,1.0,4.0
Robbery,21/04/2015,23:45,"12°54'58.78""N","77°33'37.87""E",2015-04-21 23:45:00,23,1,4.0,1.5,6.0
Robbery,9/5/2015,17:45,"12°55'48.81""N","77°33'54.98""E",2015-05-09 17:45:00,17,0,4.0,1.0,4.0
Robbery,13/09/2015,19:30,"12°55'32.44""N","77°33'51.19""E",2015-09-13 19:30:00,19,1,4.0,1.5,6.0
Robbery,1/4/2016,20:15,"12°55'29.32""N","77°34'34.18""E",2016-04-01 20:15:00,20,1,4.0,1.5,6.0
Robbery,31/07/2016,22:30,"12°55'4.54""N","77°34'24.60""E",2016-07-31 22:30:00,22,1,4.0,1.5,6.0
Robbery,27/09/2016,13:00,"12°55'18.71""N","77°34'11.31""E",2016-09-27 13:00:00,13,0,4.0,1.0,4.0
Robbery,17/10/2016,2:00,"12°55'34.59""N","77°33'44.40""E",2016-10-17 02:00:00,2,1,4.0,1.5,6.0
Robbery,24/12/2016,19:00,"12°55'6.47""N","77°33'23.65""E",2016-12-24 19:00:00,19,1,4.0,1.5,6.0
Robbery,27/12/2016,17:00,"12°55'34.84""N","77°33'39.82""E",2016-12-27 17:00:00,17,0,4.0,1.0,4.0
Robbery,18/09/2017,11:30,"38°57'33.85""N","95°15'55.75""",2017-09-18 11:30:00,11,0,4.0,1.0,4.0
Robbery,17/10/2017,7:10,"12°55'12.73""N","77°33'38.41""E",2017-10-17 07:10:00,7,0,4.0,1.0,4.0
Robbery,12/4/2018,13:40,"12°55'6.93""N","77°34'24.80""E",2018-04-12 13:40:00,13,0,4.0,1.0,4.0
Robbery,27/06/2018,12:00,12.967071,77.670484,2018-06-27 12:00:00,12,0,4.0,1.0,4.0
Robbery,9/10/2016,20:00,13.02075,75.592430.,2016-10-09 20:00:00,20,1,4.0,1.5,6.0
Robbery,25/10/2018,11:30,12.94355,77.60976,2018-10-25 11:30:00,11,0,4.0,1.0,4.0
Robbery,6/6/2019,12:30,12.91166,77.5572,2019-06-06 12:30:00,12,0,4.0,1.0,4.0
Robbery,12/9/2019,20:45,12.92013,77.56925,2019-09-12 20:45:00,20,1,4.0,1.5,6.0
Robbery,9/10/2015,0:35,12.94046,77.597527,2015-10-09 00:35:00,0,1,4.0,1.5,6.0
Robbery,17/07/2016,13:00,12.943567,77.580167,2016-07-17 13:00:00,13,0,4.0,1.0,4.0
Robbery,15/09/2016,10:00,12.939297,77.585205,2016-09-15 10:00:00,10,0,4.0,1.0,4.0
Robbery,28/09/2016,9:00,12.937969,77.580158,2016-09-28 09:00:00,9,0,4.0,1.0,4.0
Robbery,9/1/2017,5:30,12.943814,77.59715,2017-01-09 05:30:00,5,1,4.0,1.5,6.0
Robbery,1/2/2017,20:15,12.947515,77.593908,2017-02-01 20:15:00,20,1,4.0,1.5,6.0
Robbery,23/02/2017,1:00,12.942503,77.580992,2017-02-23 01:00:00,1,1,4.0,1.5,6.0
Robbery,27/05/2017,14:45,12.947859,77.592105,2017-05-27 14:45:00,14,0,4.0,1.0,4.0
Robbery,28/08/2017,11:00,12.947859,77.592105,2017-08-28 11:00:00,11,0,4.0,1.0,4.0
Robbery,6/1/2018,20:00,12.943814,77.59715,2018-01-06 20:00:00,20,1,4.0,1.5,6.0
Robbery,9/1/2018,21:00,12.938436,77.583998,2018-01-09 21:00:00,21,1,4.0,1.5,6.0
Robbery,17/01/2018,20:00,12.942646,77.581997,2018-01-17 20:00:00,20,1,4.0,1.5,6.0
Robbery,27/01/2018,16:00,12.951453,77.590628,2018-01-27 16:00:00,16,0,4.0,1.0,4.0
Robbery,20/03/2018,11:00,12.943639,77.58514,2018-03-20 11:00:00,11,0,4.0,1.0,4.0
Robbery,22/03/2018,16:00,12.936762,77.585131,2018-03-22 16:00:00,16,0,4.0,1.0,4.0
Robbery,28/03/2018,23:00,12.937108,77.601273,2018-03-28 23:00:00,23,1,4.0,1.5,6.0
Robbery,28/03/2018,11:00,12.938445,77.58516,2018-03-28 11:00:00,11,0,4.0,1.0,4.0
Robbery,28/03/2018,21:00,12.936003,77.58669,2018-03-28 21:00:00,21,1,4.0,1.5,6.0
Robbery,27/04/2018,21:00,12.941563,77.582748,2018-04-27 21:00:00,21,1,4.0,1.5,6.0
Robbery,4/7/2018,22:00,12.939297,77.585205,2018-07-04 22:00:00,22,1,4.0,1.5,6.0
Robbery,8/2/2019,9:00,12.936003,77.58669,2019-02-08 09:00:00,9,0,4.0,1.0,4.0
Robbery,22/02/2019,12:10,12.942646,77.581997,2019-02-22 12:10:00,12,0,4.0,1.0,4.0
Robbery,13/03/2019,12:30,12.936049,77.592597,2019-03-13 12:30:00,12,0,4.0,1.0,4.0
Robbery,25/03/2019,20:35,12.945058,77.591578,2019-03-25 20:35:00,20,1,4.0,1.5,6.0
